Data;Ano;AnoNum;Mês;Nome do Mês;Trimestre;Semana do Ano;Dia;Nome do Dia;AnoMês;AnoMesNum;Semestre;SemestreNum;Tri;Mês Nome;Dia da Semana
06/11/2007;2007;2007;11;novembro;4;45;6;terça-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;2
07/11/2007;2007;2007;11;novembro;4;45;7;quarta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;3
08/11/2007;2007;2007;11;novembro;4;45;8;quinta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;4
09/11/2007;2007;2007;11;novembro;4;45;9;sexta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;5
10/11/2007;2007;2007;11;novembro;4;45;10;sábado;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;6
11/11/2007;2007;2007;11;novembro;4;46;11;domingo;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;0
12/11/2007;2007;2007;11;novembro;4;46;12;segunda-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;1
13/11/2007;2007;2007;11;novembro;4;46;13;terça-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;2
14/11/2007;2007;2007;11;novembro;4;46;14;quarta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;3
15/11/2007;2007;2007;11;novembro;4;46;15;quinta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;4
16/11/2007;2007;2007;11;novembro;4;46;16;sexta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;5
17/11/2007;2007;2007;11;novembro;4;46;17;sábado;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;6
18/11/2007;2007;2007;11;novembro;4;47;18;domingo;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;0
19/11/2007;2007;2007;11;novembro;4;47;19;segunda-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;1
20/11/2007;2007;2007;11;novembro;4;47;20;terça-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;2
21/11/2007;2007;2007;11;novembro;4;47;21;quarta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;3
22/11/2007;2007;2007;11;novembro;4;47;22;quinta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;4
23/11/2007;2007;2007;11;novembro;4;47;23;sexta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;5
24/11/2007;2007;2007;11;novembro;4;47;24;sábado;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;6
25/11/2007;2007;2007;11;novembro;4;48;25;domingo;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;0
26/11/2007;2007;2007;11;novembro;4;48;26;segunda-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;1
27/11/2007;2007;2007;11;novembro;4;48;27;terça-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;2
28/11/2007;2007;2007;11;novembro;4;48;28;quarta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;3
29/11/2007;2007;2007;11;novembro;4;48;29;quinta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;4
30/11/2007;2007;2007;11;novembro;4;48;30;sexta-feira;Nov/07;200711;2Sem-07;200702;4ºTRI;NOV;5
01/12/2007;2007;2007;12;dezembro;4;48;1;sábado;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;6
02/12/2007;2007;2007;12;dezembro;4;49;2;domingo;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;0
03/12/2007;2007;2007;12;dezembro;4;49;3;segunda-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;1
04/12/2007;2007;2007;12;dezembro;4;49;4;terça-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;2
05/12/2007;2007;2007;12;dezembro;4;49;5;quarta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;3
06/12/2007;2007;2007;12;dezembro;4;49;6;quinta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;4
07/12/2007;2007;2007;12;dezembro;4;49;7;sexta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;5
08/12/2007;2007;2007;12;dezembro;4;49;8;sábado;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;6
09/12/2007;2007;2007;12;dezembro;4;50;9;domingo;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;0
10/12/2007;2007;2007;12;dezembro;4;50;10;segunda-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;1
11/12/2007;2007;2007;12;dezembro;4;50;11;terça-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;2
12/12/2007;2007;2007;12;dezembro;4;50;12;quarta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;3
13/12/2007;2007;2007;12;dezembro;4;50;13;quinta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;4
14/12/2007;2007;2007;12;dezembro;4;50;14;sexta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;5
15/12/2007;2007;2007;12;dezembro;4;50;15;sábado;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;6
16/12/2007;2007;2007;12;dezembro;4;51;16;domingo;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;0
17/12/2007;2007;2007;12;dezembro;4;51;17;segunda-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;1
18/12/2007;2007;2007;12;dezembro;4;51;18;terça-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;2
19/12/2007;2007;2007;12;dezembro;4;51;19;quarta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;3
20/12/2007;2007;2007;12;dezembro;4;51;20;quinta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;4
21/12/2007;2007;2007;12;dezembro;4;51;21;sexta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;5
22/12/2007;2007;2007;12;dezembro;4;51;22;sábado;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;6
23/12/2007;2007;2007;12;dezembro;4;52;23;domingo;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;0
24/12/2007;2007;2007;12;dezembro;4;52;24;segunda-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;1
25/12/2007;2007;2007;12;dezembro;4;52;25;terça-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;2
26/12/2007;2007;2007;12;dezembro;4;52;26;quarta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;3
27/12/2007;2007;2007;12;dezembro;4;52;27;quinta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;4
28/12/2007;2007;2007;12;dezembro;4;52;28;sexta-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;5
29/12/2007;2007;2007;12;dezembro;4;52;29;sábado;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;6
30/12/2007;2007;2007;12;dezembro;4;53;30;domingo;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;0
31/12/2007;2007;2007;12;dezembro;4;53;31;segunda-feira;Dez/07;200712;2Sem-07;200702;4ºTRI;DEZ;1
01/07/2009;2009;2009;7;julho;3;27;1;quarta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;3
02/07/2009;2009;2009;7;julho;3;27;2;quinta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;4
03/07/2009;2009;2009;7;julho;3;27;3;sexta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;5
04/07/2009;2009;2009;7;julho;3;27;4;sábado;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;6
05/07/2009;2009;2009;7;julho;3;28;5;domingo;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;0
06/07/2009;2009;2009;7;julho;3;28;6;segunda-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;1
07/07/2009;2009;2009;7;julho;3;28;7;terça-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;2
08/07/2009;2009;2009;7;julho;3;28;8;quarta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;3
09/07/2009;2009;2009;7;julho;3;28;9;quinta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;4
10/07/2009;2009;2009;7;julho;3;28;10;sexta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;5
11/07/2009;2009;2009;7;julho;3;28;11;sábado;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;6
12/07/2009;2009;2009;7;julho;3;29;12;domingo;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;0
13/07/2009;2009;2009;7;julho;3;29;13;segunda-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;1
14/07/2009;2009;2009;7;julho;3;29;14;terça-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;2
15/07/2009;2009;2009;7;julho;3;29;15;quarta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;3
16/07/2009;2009;2009;7;julho;3;29;16;quinta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;4
17/07/2009;2009;2009;7;julho;3;29;17;sexta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;5
18/07/2009;2009;2009;7;julho;3;29;18;sábado;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;6
19/07/2009;2009;2009;7;julho;3;30;19;domingo;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;0
20/07/2009;2009;2009;7;julho;3;30;20;segunda-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;1
21/07/2009;2009;2009;7;julho;3;30;21;terça-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;2
22/07/2009;2009;2009;7;julho;3;30;22;quarta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;3
23/07/2009;2009;2009;7;julho;3;30;23;quinta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;4
24/07/2009;2009;2009;7;julho;3;30;24;sexta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;5
25/07/2009;2009;2009;7;julho;3;30;25;sábado;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;6
26/07/2009;2009;2009;7;julho;3;31;26;domingo;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;0
27/07/2009;2009;2009;7;julho;3;31;27;segunda-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;1
28/07/2009;2009;2009;7;julho;3;31;28;terça-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;2
29/07/2009;2009;2009;7;julho;3;31;29;quarta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;3
30/07/2009;2009;2009;7;julho;3;31;30;quinta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;4
31/07/2009;2009;2009;7;julho;3;31;31;sexta-feira;Jul/09;200907;2Sem-09;200902;3ºTRI;JUL;5
01/08/2009;2009;2009;8;agosto;3;31;1;sábado;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;6
02/08/2009;2009;2009;8;agosto;3;32;2;domingo;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;0
03/08/2009;2009;2009;8;agosto;3;32;3;segunda-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;1
04/08/2009;2009;2009;8;agosto;3;32;4;terça-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;2
05/08/2009;2009;2009;8;agosto;3;32;5;quarta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;3
06/08/2009;2009;2009;8;agosto;3;32;6;quinta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;4
07/08/2009;2009;2009;8;agosto;3;32;7;sexta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;5
08/08/2009;2009;2009;8;agosto;3;32;8;sábado;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;6
09/08/2009;2009;2009;8;agosto;3;33;9;domingo;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;0
10/08/2009;2009;2009;8;agosto;3;33;10;segunda-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;1
11/08/2009;2009;2009;8;agosto;3;33;11;terça-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;2
12/08/2009;2009;2009;8;agosto;3;33;12;quarta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;3
13/08/2009;2009;2009;8;agosto;3;33;13;quinta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;4
14/08/2009;2009;2009;8;agosto;3;33;14;sexta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;5
15/08/2009;2009;2009;8;agosto;3;33;15;sábado;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;6
16/08/2009;2009;2009;8;agosto;3;34;16;domingo;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;0
17/08/2009;2009;2009;8;agosto;3;34;17;segunda-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;1
18/08/2009;2009;2009;8;agosto;3;34;18;terça-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;2
19/08/2009;2009;2009;8;agosto;3;34;19;quarta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;3
20/08/2009;2009;2009;8;agosto;3;34;20;quinta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;4
21/08/2009;2009;2009;8;agosto;3;34;21;sexta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;5
22/08/2009;2009;2009;8;agosto;3;34;22;sábado;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;6
23/08/2009;2009;2009;8;agosto;3;35;23;domingo;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;0
24/08/2009;2009;2009;8;agosto;3;35;24;segunda-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;1
25/08/2009;2009;2009;8;agosto;3;35;25;terça-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;2
26/08/2009;2009;2009;8;agosto;3;35;26;quarta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;3
27/08/2009;2009;2009;8;agosto;3;35;27;quinta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;4
28/08/2009;2009;2009;8;agosto;3;35;28;sexta-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;5
29/08/2009;2009;2009;8;agosto;3;35;29;sábado;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;6
30/08/2009;2009;2009;8;agosto;3;36;30;domingo;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;0
31/08/2009;2009;2009;8;agosto;3;36;31;segunda-feira;Ago/09;200908;2Sem-09;200902;3ºTRI;AGO;1
01/09/2009;2009;2009;9;setembro;3;36;1;terça-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;2
02/09/2009;2009;2009;9;setembro;3;36;2;quarta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;3
03/09/2009;2009;2009;9;setembro;3;36;3;quinta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;4
04/09/2009;2009;2009;9;setembro;3;36;4;sexta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;5
05/09/2009;2009;2009;9;setembro;3;36;5;sábado;Set/09;200909;2Sem-09;200902;3ºTRI;SET;6
06/09/2009;2009;2009;9;setembro;3;37;6;domingo;Set/09;200909;2Sem-09;200902;3ºTRI;SET;0
07/09/2009;2009;2009;9;setembro;3;37;7;segunda-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;1
08/09/2009;2009;2009;9;setembro;3;37;8;terça-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;2
09/09/2009;2009;2009;9;setembro;3;37;9;quarta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;3
10/09/2009;2009;2009;9;setembro;3;37;10;quinta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;4
11/09/2009;2009;2009;9;setembro;3;37;11;sexta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;5
12/09/2009;2009;2009;9;setembro;3;37;12;sábado;Set/09;200909;2Sem-09;200902;3ºTRI;SET;6
13/09/2009;2009;2009;9;setembro;3;38;13;domingo;Set/09;200909;2Sem-09;200902;3ºTRI;SET;0
14/09/2009;2009;2009;9;setembro;3;38;14;segunda-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;1
15/09/2009;2009;2009;9;setembro;3;38;15;terça-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;2
16/09/2009;2009;2009;9;setembro;3;38;16;quarta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;3
17/09/2009;2009;2009;9;setembro;3;38;17;quinta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;4
18/09/2009;2009;2009;9;setembro;3;38;18;sexta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;5
19/09/2009;2009;2009;9;setembro;3;38;19;sábado;Set/09;200909;2Sem-09;200902;3ºTRI;SET;6
20/09/2009;2009;2009;9;setembro;3;39;20;domingo;Set/09;200909;2Sem-09;200902;3ºTRI;SET;0
21/09/2009;2009;2009;9;setembro;3;39;21;segunda-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;1
22/09/2009;2009;2009;9;setembro;3;39;22;terça-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;2
23/09/2009;2009;2009;9;setembro;3;39;23;quarta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;3
24/09/2009;2009;2009;9;setembro;3;39;24;quinta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;4
25/09/2009;2009;2009;9;setembro;3;39;25;sexta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;5
26/09/2009;2009;2009;9;setembro;3;39;26;sábado;Set/09;200909;2Sem-09;200902;3ºTRI;SET;6
27/09/2009;2009;2009;9;setembro;3;40;27;domingo;Set/09;200909;2Sem-09;200902;3ºTRI;SET;0
28/09/2009;2009;2009;9;setembro;3;40;28;segunda-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;1
29/09/2009;2009;2009;9;setembro;3;40;29;terça-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;2
30/09/2009;2009;2009;9;setembro;3;40;30;quarta-feira;Set/09;200909;2Sem-09;200902;3ºTRI;SET;3
01/10/2009;2009;2009;10;outubro;4;40;1;quinta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;4
02/10/2009;2009;2009;10;outubro;4;40;2;sexta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;5
03/10/2009;2009;2009;10;outubro;4;40;3;sábado;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;6
04/10/2009;2009;2009;10;outubro;4;41;4;domingo;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;0
05/10/2009;2009;2009;10;outubro;4;41;5;segunda-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;1
06/10/2009;2009;2009;10;outubro;4;41;6;terça-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;2
07/10/2009;2009;2009;10;outubro;4;41;7;quarta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;3
08/10/2009;2009;2009;10;outubro;4;41;8;quinta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;4
09/10/2009;2009;2009;10;outubro;4;41;9;sexta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;5
10/10/2009;2009;2009;10;outubro;4;41;10;sábado;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;6
11/10/2009;2009;2009;10;outubro;4;42;11;domingo;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;0
12/10/2009;2009;2009;10;outubro;4;42;12;segunda-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;1
13/10/2009;2009;2009;10;outubro;4;42;13;terça-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;2
14/10/2009;2009;2009;10;outubro;4;42;14;quarta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;3
15/10/2009;2009;2009;10;outubro;4;42;15;quinta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;4
16/10/2009;2009;2009;10;outubro;4;42;16;sexta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;5
17/10/2009;2009;2009;10;outubro;4;42;17;sábado;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;6
18/10/2009;2009;2009;10;outubro;4;43;18;domingo;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;0
19/10/2009;2009;2009;10;outubro;4;43;19;segunda-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;1
20/10/2009;2009;2009;10;outubro;4;43;20;terça-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;2
21/10/2009;2009;2009;10;outubro;4;43;21;quarta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;3
22/10/2009;2009;2009;10;outubro;4;43;22;quinta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;4
23/10/2009;2009;2009;10;outubro;4;43;23;sexta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;5
24/10/2009;2009;2009;10;outubro;4;43;24;sábado;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;6
25/10/2009;2009;2009;10;outubro;4;44;25;domingo;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;0
26/10/2009;2009;2009;10;outubro;4;44;26;segunda-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;1
27/10/2009;2009;2009;10;outubro;4;44;27;terça-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;2
28/10/2009;2009;2009;10;outubro;4;44;28;quarta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;3
29/10/2009;2009;2009;10;outubro;4;44;29;quinta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;4
30/10/2009;2009;2009;10;outubro;4;44;30;sexta-feira;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;5
31/10/2009;2009;2009;10;outubro;4;44;31;sábado;Out/09;200910;2Sem-09;200902;4ºTRI;OUT;6
01/11/2009;2009;2009;11;novembro;4;45;1;domingo;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;0
02/11/2009;2009;2009;11;novembro;4;45;2;segunda-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;1
03/11/2009;2009;2009;11;novembro;4;45;3;terça-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;2
04/11/2009;2009;2009;11;novembro;4;45;4;quarta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;3
05/11/2009;2009;2009;11;novembro;4;45;5;quinta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;4
06/11/2009;2009;2009;11;novembro;4;45;6;sexta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;5
07/11/2009;2009;2009;11;novembro;4;45;7;sábado;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;6
08/11/2009;2009;2009;11;novembro;4;46;8;domingo;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;0
09/11/2009;2009;2009;11;novembro;4;46;9;segunda-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;1
10/11/2009;2009;2009;11;novembro;4;46;10;terça-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;2
11/11/2009;2009;2009;11;novembro;4;46;11;quarta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;3
12/11/2009;2009;2009;11;novembro;4;46;12;quinta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;4
13/11/2009;2009;2009;11;novembro;4;46;13;sexta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;5
14/11/2009;2009;2009;11;novembro;4;46;14;sábado;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;6
15/11/2009;2009;2009;11;novembro;4;47;15;domingo;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;0
16/11/2009;2009;2009;11;novembro;4;47;16;segunda-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;1
17/11/2009;2009;2009;11;novembro;4;47;17;terça-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;2
18/11/2009;2009;2009;11;novembro;4;47;18;quarta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;3
19/11/2009;2009;2009;11;novembro;4;47;19;quinta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;4
20/11/2009;2009;2009;11;novembro;4;47;20;sexta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;5
21/11/2009;2009;2009;11;novembro;4;47;21;sábado;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;6
22/11/2009;2009;2009;11;novembro;4;48;22;domingo;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;0
23/11/2009;2009;2009;11;novembro;4;48;23;segunda-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;1
24/11/2009;2009;2009;11;novembro;4;48;24;terça-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;2
25/11/2009;2009;2009;11;novembro;4;48;25;quarta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;3
26/11/2009;2009;2009;11;novembro;4;48;26;quinta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;4
27/11/2009;2009;2009;11;novembro;4;48;27;sexta-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;5
28/11/2009;2009;2009;11;novembro;4;48;28;sábado;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;6
29/11/2009;2009;2009;11;novembro;4;49;29;domingo;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;0
30/11/2009;2009;2009;11;novembro;4;49;30;segunda-feira;Nov/09;200911;2Sem-09;200902;4ºTRI;NOV;1
01/12/2009;2009;2009;12;dezembro;4;49;1;terça-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;2
02/12/2009;2009;2009;12;dezembro;4;49;2;quarta-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;3
03/12/2009;2009;2009;12;dezembro;4;49;3;quinta-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;4
04/12/2009;2009;2009;12;dezembro;4;49;4;sexta-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;5
05/12/2009;2009;2009;12;dezembro;4;49;5;sábado;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;6
06/12/2009;2009;2009;12;dezembro;4;50;6;domingo;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;0
07/12/2009;2009;2009;12;dezembro;4;50;7;segunda-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;1
08/12/2009;2009;2009;12;dezembro;4;50;8;terça-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;2
09/12/2009;2009;2009;12;dezembro;4;50;9;quarta-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;3
10/12/2009;2009;2009;12;dezembro;4;50;10;quinta-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;4
11/12/2009;2009;2009;12;dezembro;4;50;11;sexta-feira;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;5
12/12/2009;2009;2009;12;dezembro;4;50;12;sábado;Dez/09;200912;2Sem-09;200902;4ºTRI;DEZ;6
